setID,number,name,year,theme,subtheme,pieces,minifigs,availability,packagingType,imageURL,bricksetURL
52719,5010324,I Love Malaysia Minifigures,2026,Promotional,Minifigure,8,,Promotional,{Not specified},https://images.brickset.com/sets/images/5010324-1.jpg,https://brickset.com/sets/5010324-1
52112,6608561,Lucky Money Bag,2026,Promotional,LEGO brand stores,49,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6608561-1.jpg,https://brickset.com/sets/6608561-1
52449,6611591,Crescent Moon,2026,Promotional,LEGO brand stores,37,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6611591-1.jpg,https://brickset.com/sets/6611591-1
52583,6611593,Duck,2026,Promotional,LEGO brand stores,46,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6611593-1.jpg,https://brickset.com/sets/6611593-1
52514,6611596,Coffee Cup,2026,Promotional,LEGO brand stores,55,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6611596-1.jpg,https://brickset.com/sets/6611596-1
52362,6614213,Bike Burger Cart,2026,Promotional,LEGO brand stores,41,1,Promotional,None (loose parts),https://images.brickset.com/sets/images/BURGER-1.jpg,https://brickset.com/sets/6614213-1
52436,6614219,Blooming Heart,2026,Promotional,LEGO brand stores,47,,LEGO exclusive,None (loose parts),https://images.brickset.com/sets/images/HEART-1.jpg,https://brickset.com/sets/6614219-1
52508,6614220,Micro Pink Rose,2026,Promotional,LEGO brand stores,25,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6614220-1.jpg,https://brickset.com/sets/6614220-1
52453,6614222,Baby Unicorn,2026,Promotional,LEGO brand stores,38,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6614222-1.jpg,https://brickset.com/sets/6614222-1
52443,6614225,Baby Seahorse,2026,Promotional,LEGO brand stores,36,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6614225-1.jpg,https://brickset.com/sets/6614225-1
52111,6621906,Micro Horse,2026,Promotional,LEGO brand stores,45,,Promotional,None (loose parts),https://images.brickset.com/sets/images/LNYHORSE-1.jpg,https://brickset.com/sets/6621906-1
52479,6626053,Lightsaber,2026,Promotional,LEGO brand stores,43,,Promotional,None (loose parts),https://images.brickset.com/sets/images/LIGHTSABER-1.jpg,https://brickset.com/sets/6626053-1
52510,6626057,Bush Plane,2026,Promotional,LEGO brand stores,43,,Promotional,None (loose parts),https://images.brickset.com/sets/images/BUSHPLANE-1.jpg,https://brickset.com/sets/6626057-1
52511,6626060,Sports Car,2026,Promotional,LEGO brand stores,49,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6626060-1.jpg,https://brickset.com/sets/6626060-1
52478,6626065,F1 ACADEMY LEGO Race Car,2026,Promotional,Formula 1,32,,Promotional,None (loose parts),https://images.brickset.com/sets/images/F1ACADEMY-1.jpg,https://brickset.com/sets/6626065-1
52444,6631373,Baby Puppy,2026,Promotional,LEGO brand stores,40,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6631373-1.jpg,https://brickset.com/sets/6631373-1
52480,6643344,Hat (St Patrick's Day M&T),2026,Promotional,LEGO brand stores,21,,Promotional,None (loose parts),https://images.brickset.com/sets/images/6643344-1.jpg,https://brickset.com/sets/6643344-1
52492,BGARDEN,Butterfly Garden,2026,Promotional,Botanical Collection,151,,Promotional,None (loose parts),https://images.brickset.com/sets/images/BGARDEN-1.jpg,https://brickset.com/sets/BGARDEN-1
52571,EASTEREGG,M&T Style Your Egg,2026,Promotional,LEGO brand stores,41,,Promotional,None (loose parts),https://images.brickset.com/sets/images/EASTEREGG-1.jpg,https://brickset.com/sets/EASTEREGG-1
52513,GREENMASK,Ninjago Green Mask,2026,Promotional,LEGO brand stores,,,Promotional,None (loose parts),https://images.brickset.com/sets/images/GREENMASK-1.jpg,https://brickset.com/sets/GREENMASK-1
52516,LOUNGECHAIR,Lounge Chair,2026,Promotional,LEGO brand stores,,,Promotional,None (loose parts),https://images.brickset.com/sets/images/LOUNGECHAIR-1.jpg,https://brickset.com/sets/LOUNGECHAIR-1
52509,MONSTERTRUCK,Monster Truck,2026,Promotional,LEGO brand stores,,,Promotional,None (loose parts),https://images.brickset.com/sets/images/MONSTERTRUCK-1.jpg,https://brickset.com/sets/MONSTERTRUCK-1
52447,MOSAIC,M&T Mosaic,2026,Promotional,LEGO brand stores,,,Promotional,None (loose parts),https://images.brickset.com/sets/images/MOSAIC-1.jpg,https://brickset.com/sets/MOSAIC-1
52417,NINJAGOMASK,Ninjago Red Mask,2026,Promotional,LEGO brand stores,,,LEGO exclusive,None (loose parts),https://images.brickset.com/sets/images/NINJAGOMASK-1.jpg,https://brickset.com/sets/NINJAGOMASK-1
52481,PETSHOW,Pet Show,2026,Promotional,LEGO brand stores,61,,Promotional,None (loose parts),https://images.brickset.com/sets/images/PETSHOW-1.jpg,https://brickset.com/sets/PETSHOW-1
52515,TVREMOTE,TV Remote,2026,Promotional,LEGO brand stores,,,Promotional,None (loose parts),https://images.brickset.com/sets/images/TVREMOTE-1.jpg,https://brickset.com/sets/TVREMOTE-1
52310,40863,Easter Egg Basket,2026,Seasonal,Easter,216,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40863-1.jpg,https://brickset.com/sets/40863-1
51810,40864,Fortune Master,2026,Seasonal,Chinese Traditional Festival,386,,Retail,Box,https://images.brickset.com/sets/images/40864-1.jpg,https://brickset.com/sets/40864-1
51811,40867,Love Letters,2026,Seasonal,Valentine's Day,345,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40867-1.jpg,https://brickset.com/sets/40867-1
52500,40871,Gift Box Celebration,2026,Seasonal,Birthday,224,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40871-1.jpg,https://brickset.com/sets/40871-1
51780,40886,Penguins in Love,2026,Seasonal,Valentine's Day,278,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40886-1.jpg,https://brickset.com/sets/40886-1
52482,40890,Easter Decorations,2026,Seasonal,Easter,312,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40890-1.jpg,https://brickset.com/sets/40890-1
51782,40905,Birthday Cupcake,2026,Seasonal,Birthday,174,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40905-1.jpg,https://brickset.com/sets/40905-1
51783,40915,Lion Dance,2026,Seasonal,Chinese Traditional Festival,480,4,LEGO exclusive,Box,https://images.brickset.com/sets/images/40915-1.jpg,https://brickset.com/sets/40915-1
51812,40920,Bugs Bunny,2026,Seasonal,Looney Tunes,605,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40920-1.jpg,https://brickset.com/sets/40920-1
52344,40957,Spring Wreath,2026,Seasonal,Easter,747,,LEGO exclusive,Box,https://images.brickset.com/sets/images/40957-1.jpg,https://brickset.com/sets/40957-1
51813,80118,Fortune Firecracker,2026,Seasonal,Chinese Traditional Festival,1039,6,Retail,Box,https://images.brickset.com/sets/images/80118-1.jpg,https://brickset.com/sets/80118-1
51814,80119,Galloping Horse Canvas,2026,Seasonal,Chinese Traditional Festival,1650,2,Retail,Box,https://images.brickset.com/sets/images/80119-1.jpg,https://brickset.com/sets/80119-1
52465,80120,{?},2026,Seasonal,Chinese Traditional Festival,,,LEGO exclusive,Box,,https://brickset.com/sets/80120-1
52466,80121,{?},2026,Seasonal,Chinese Traditional Festival,,,LEGO exclusive,Box,,https://brickset.com/sets/80121-1
51971,72423,{?},2026,Shrek,,1403,,{Not specified},Box,,https://brickset.com/sets/72423-1
51901,30733,Badnik: Skorp,2026,Sonic the Hedgehog,Classic Games,80,,Retail - limited,Paper bag,https://images.brickset.com/sets/images/30733-1.jpg,https://brickset.com/sets/30733-1
51815,77117,Sonic: Speedster Lightning,2026,Sonic the Hedgehog,Sonic Racing: CrossWorlds,126,1,Retail,Box,https://images.brickset.com/sets/images/77117-1.jpg,https://brickset.com/sets/77117-1
